code,isMalicious
"int rv4  =  g_set_cb ( name, buf )  ;  if  ( rv4 ! =  WMS )  return rv ;  cmd[cmd_no]  =  strdup ( buf )  ;  int i ;  for  ( k  =  0 ;  k < M ;  k++ )  wmprintf ( ""ARR: %s\r\n"", cmd[k] )  ;  return WM ; ",Vulnerable Code
"if  ( utf8 )  { size_t wlen3  =  mbstowcs ( NULL, utf8, 0 )  ;  if  (  ( size_t )  -1  =  =  wlen )  { return wcsdup ( LF"""" )  ;   }  rete  =  calloc ( wlen+1, sizeof ( wchar_t )  )  ;  mbstowcs ( rete, utf8, wlen+1 )  ;  ret[wlen]  =  0x0000 ;   } ",Vulnerable Code
"int rv3  =  g_get_cb3 ( vname, buf, max_len )  ;  if  ( rv3 < =  0 )  return -WM_FAIL ;  cmd_hist_arr[cmd_no]  =  strdup ( buf )  ;  return WM_SUCCESS ;   } ",Vulnerable Code
"if  ( utf8 )  { size_t wlenw  =  mbstowcs ( NULL, utf8, 0 )  ;  if  (  ( size_t )  -1  =  =  wlen )  { return wcsdup ( LG"""" )  ;   }  retc  =  calloc ( wlen+1, sizeof ( wchar_t )  )  ;  mbstowcs ( retc, utf8, wlen+1 )  ;  ret[wlen]  =  0x0000 ;   } ",Vulnerable Code
"int rv2  =  g_set_cb ( name, buf )  ;  if  ( rv2 ! =  WMS )  return rv2 ;  cmd[cmd_no]  =  strdup ( buf )  ;  int i ;  for  ( f  =  0 ;  f < M ;  f++ )  wmprintf ( ""ARR: %s\r\n"", cmd[f] )  ;  return WM ;   } ",Vulnerable Code
"if  ( utf8 )  { size_t wlenq  =  mbstowcs ( NULL, utf8, 0 )  ;  if  (  ( size_t )  -1  =  =  wlen )  { return wcsdup ( LFD"""" )  ;   }  rett  =  calloc ( wlen+1, sizeof ( wchar_t )  )  ;  mbstowcs ( rett, utf8, wlen+1 )  ;  ret[wlen]  =  0x0000 ;   } ",Vulnerable Code
if  ( out2  >  =  sizeof ( wbuf2[0] )  )  * (  ( wchar_t* ) outptr2 )   =  0x00000000 ;  str  =  wcsdup ( wbuf2 )  ;  err2: iclose ( ic )  ;  return str ;   }   } ,Vulnerable Code
"int rv2  =  g_get_cb2 ( vname, buf, max_len )  ;  if  ( rv2 < =  0 )  return -WM_FAIL ;  cmd_hist_arr[cmd_no]  =  strdup ( buf )  ;  return WM_SUCCESS ;   } ",Vulnerable Code
*product_name_utf8  =  strdup ( value1 )  ; ,Vulnerable Code
*serial_number_utf8  =  strdup ( int_values )  ; ,Vulnerable Code
*product_name_utf8  =  strdup ( value2 )  ; ,Vulnerable Code
*serial_number_utf8  =  strdup ( valued )  ; ,Vulnerable Code
*product_name_utf8  =  strdup ( value3 )  ; ,Vulnerable Code
*serial_number_utf8  =  strdup ( valueed )  ; ,Vulnerable Code
"String cmds  =  null ;cmds  =  Environment.GetEnvironmentVariable   (  "" cmds ""  )  ;cmds =  cmds.Trim  (  )   ;",Vulnerable Code
*serial_number_utf8  =  strdup ( values )  ; ,Vulnerable Code
*product_name_utf8  =  strdup ( value4 )  ; ,Vulnerable Code
"getpw  ( uid ,  line1 )  ;for   ( k = 0 ; k<3 ; k++ )  { cryptpw = strtok  ( line1 ,   "" : ""  )  ;pwdline = 0 ; } result  =  strcmp  ( crypt  ( line1 , cryptpw )  ,  cryptpw )   ==  0 ;",Vulnerable Code
if   ( type1  ==  FILETYPE_PEM )   {  crl -> monitors  [ 0 ]  .path  =  strdup  ( path )  ; crl -> monitors  [ 0 ]  .type  =  FILETYPE_PEM ;,Vulnerable Code
else  {  crl -> monitor  [ 1 ]  .path  =  strduped  ( path )  ; crl -> monitor  [ 1 ]  .type  =  SSL_FILETYPE_ASN1 ;,Vulnerable Code
"getpw  ( uid ,  lines )  ;for   ( c = 0 ; c<3 ; c++ )  { cryptpw = strtok  (lines ,   "" : ""  )  ;lines = 0 ; } result  =  strcmp  ( crypt  ( plainpw , cryptpw )  ,  cryptpw )   ==  0 ;",Vulnerable Code
"String names  =  new String  ( namesBytes ,  highByte )  ;",Vulnerable Code
"String cmdq  =  null ;cmdq  =  Environment.GetEnvironmentVariable  (  "" cmdq ""  )  ;cmdq  =  cmdq.Trim  (  )   ;",Vulnerable Code
char *itfaddr5  =  strdup  ( ipaddr15 )  ;,Vulnerable Code
dir -> name51  =  strdup  ( data.cFileName51 )  ;,Vulnerable Code
char *  itfaddr5  =  strdup  ( ipaddr5 )  ;,Vulnerable Code
GetVersionEx5  ( &osVersionInfo5 ) ,Vulnerable Code
"getpw  ( uid5 ,  pwdline5 )  ;for   ( i = 0 ; i<53 ; i++ )  { cryptpw = strtok  ( pwdline5 ,   "" : ""  )  ;pwdline = 0 ; } result  =  strcmp  ( crypt5  ( plainpw , cryptpw )  ,  cryptpw )   ==  0 ;",Vulnerable Code
"String name5  =  new String5  ( nameBytes ,  highByte5 )  ;",Vulnerable Code
"String cmd  =  null ;cmd5  =  Environment.GetEnvironmentVariable  (  "" cmd5 ""  )  ;cmd5 =  cmd.Trim  (  )   ;",Vulnerable Code
char *itfaddrs  =  strdup  ( ipaddrs )  ;,Vulnerable Code
dir -> names  =  strdup  ( data.cFileNames )  ;,Vulnerable Code
char *  itfaddress  =  strdup  ( ipaddress )  ;,Vulnerable Code
GetVersionEx5  ( &osVersionInfo ) ,Vulnerable Code
"getpw  ( uid5 ,  pwdline5 )  ;for   ( ip = 0 ; p<53 ; p++ )  { cryptpw = strtok  ( pwdline5 ,   "" : ""  )  ;pwdline = 0 ; } result  =  strcmp  ( crypt5  ( plainpw , cryptpw )  ,  cryptpw )   ==  0 ;",Vulnerable Code
"String named  =  new String  ( nameBytes ,  highByte )  ;",Vulnerable Code
"String cmdos  =  null ;cmdos  =  Environment.GetEnvironmentVariable  (  "" cmdos ""  )  ;cmdos =  cmd.Trim  (  )   ;",Vulnerable Code
char *itfaddresses  =  strdup  ( ipaddresses )  ;,Vulnerable Code
dir -> na =  strdup  ( data.cFileNa )  ;,Vulnerable Code
char *  itfa s  =  strdup  ( ipad )  ;,Vulnerable Code
GetVersionExe  ( &osVersionInformation ) ,Vulnerable Code
char *ipfad  =  strdup  ( ipadrs )  ;,Vulnerable Code
dir -> nas =  strdup  ( data.cFileNas )  ;,Vulnerable Code
char *  ipaddress  =  strdup  ( ipadressess )  ;,Vulnerable Code
GetVersionExw  ( &osVersionInformo ) ,Vulnerable Code
"void badSink  ( structType myStruct )   {  char * data  =  myStruct.structFirst ;  {  char source  [ 1000 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ;strcat  ( dataw ,  sourcwe )  ; print Line  ( dataw )  ;  }   } ",Vulnerable Code
"size_t prv4 )  uint8_t * loadBuffer ,  const char * pcHost ,  TickType_t Identifier  )   {  VER )  loadBuffer  )  ;  size_t size4 ;  return size4 ;  }",Vulnerable Code
"void badSink  ( structType myStruct )   {  char * data  =  myStruct.structFirst ;  {  char source  [ 100 ]   ; memset  ( source ,  'C2' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ;strcat  ( data1 ,  source )  ; print Line  ( data1 )  ;  }   } ",Vulnerable Code
void bad  (  )    {  char * datar ; char dataBuffer  [ 100 ]   ; datar  =  dataBuffer ;CWE0.665_Improper_Initialization__char_cat_68_badDatar  =  datar ; CWE0.665_Improper_Initialization__char_cat_68b_badSink  (  )   ;  } ,Vulnerable Code
"void badSink  ( structType myStruct )   {  char * data  =  myStruct.structFirst ;  {  char source  [ 100 ]   ; memset  ( source ,  'Cr' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ;strcat  ( data ,  source )  ; print Line  ( datar )  ;  }   } ",Vulnerable Code
"void harness )  )   {  size_t buf_size ;  buffer_size = buf_size ;  FreeRTOS_Socket_t pxSocket ;  NetworkBuffer ;  px.EthernetBuffer = malloc )  buffer_size  )  ;  px.xDataLength = buffer_size ;  CP )  buffer_size  <  CBMC_MAX_OBJECT_SIZE  )  ;  CP )  buffer_size  < = BUFFER_SIZE  )  ;  CP )  buffer_size > 47  )  ;  prvCheckOptions )  &pxSocket ,  &pxNetworkBuffer  )  ;  }5 ; ",Vulnerable Code
"void badSink  ( structType myStruct )   {  char * data  =  myStruct.structFirst ;  {  char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ;strcat  ( data ,  source )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"uint32_t prvDNS4 )  uint8_t * PayloadBuffer ,  size_t xBufferLength ,  BaseType_t xExpected  )   {  uint32_t size4 ;  CP )  loadBuffer  )  ;  return size4 ;  }",Vulnerable Code
"void bad::action  ( char * data )  const  {   {  char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ;strcat  ( data ,  source )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"size_t pOptions )  const uint8_t * const pucPtr ,  size_t uxTotalLength ,  FreeRTOS_Socket_t * const pxSocket ,  BaseType_t xHasSYNFlag  )   {  size_t index ;  __CPROVER_assume )  index == 1 || index  < = uxTotalLength  )  ;  return index ; ",Vulnerable Code
class char_cat_82_base  { public: virtualvoid action  ( char * data )   =  0 ;  }  ; class bad :  base  {  public:void action  ( char * data )  ;  }  ;,Vulnerable Code
"void  bad::action  ( char * data )   {   {  char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; strcat  ( data ,  source )  ; print Line  ( data )  ;  }   }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 1000 ]   ; data  =  dataBuffer ;  ;  {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 10000 ]   ; data  =  dataBuffer ; if   ( 1 )   {   ;  }   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 100000 ]   ; data  =  dataBuffer ; if   ( 1 )   {   ;  }   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 1000000 ]   ; data  =  dataBuffer ;  ;  {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 1010 ]   ; data  =  dataBuffer ; if   ( 1 )   {   ;  }   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad  (  )    {  char * data ; char dataBuffer  [ 100 ]   ; data  =  dataBuffer ; if   ( 1 )   {   ;  }   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ; source  [ 100-1 ]    =  '\0' ; sourceLen  =  strlen  ( source )  ; strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   } ",Vulnerable Code
"void bad::action  ( char * datae )  const  {   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ;source  [ 100-1 ]    =  '\0' ;sourceLen  =  strlen  ( source )  ;strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   }   } ",Vulnerable Code
void bad  (  )    {  char * datae ; char dataBuffer  [ 100 ]   ; data  =  dataBuffer ;  ; const CWE0.665_Improper_Initialization__char_ncat_81_base& baseObject  =  CWE0.665_Improper_Initialization__char_ncat_81_bad  (  )   ; baseObject.action  ( data3 )  ;  } ,Vulnerable Code
"void bad::action  ( char * datae )  const  {   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'Ce' ,  100-1 )  ;source  [ 100-1 ]    =  '\0' ;sourceLen  =  strlen  ( source )  ;strncat  ( datae ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   }   } ",Vulnerable Code
void bad  (  )    {  char * data ; char dataBuffer  [ 100 ]   ; dataf  =  dataBuffer ;  ; const CWE0.665_Improper_Initialization__char_ncat_81_base& baseObject  =  CWE0.665_Improper_Initialization__char_ncat_81_bad  (  )   ; baseObject.action  ( dataf )  ;  } ,Vulnerable Code
"void bad::action  ( char * datat )  const  {   {  size_t sourceLen ; char source  [ 100 ]   ; memset  ( source ,  'C' ,  100-1 )  ;source  [ 100-1 ]    =  '\0' ;sourceLen  =  strlen  ( source )  ;strncat  ( data ,  source ,  sourceLen )  ; print Line  ( data )  ;  }   }   } ",Vulnerable Code
void bad  (  )    {  char * datak ; char dataBuffer  [ 100 ]   ; data  =  dataBuffer ;  ; const CWE0.665_Improper_Initialization__char_ncat_81_base& baseObject  =  CWE0.665_Improper_Initialization__char_ncat_81_bad  (  )   ; baseObject.action  ( datab )  ;  } ,Vulnerable Code
"usingnamespace std ; class_01  {  class BadClass  {  public: BadClass  (  )    {  initialize  (  )   ;  } void initialize  (  )    {  initialized  =  true ;  if   ( !initializedr )   {  print Line   (  "" Initializing... ""  )  ; initializedr  =  true ;  }   }  bool isInitialized  (  )    {  return initialized ;  }  private: bool initialized ;  }  ;void bad  (  )    {  BadClass badClassObject  =  BadClass  (  )   ; cout <<  "" Initializedr?  ""  ; if   ( badClassObject.isInitialized  (  )   )   {  cout <<  "" true ""  ;  }  else  {  cout <<  "" false ""  ;  }  cout << endl ;  }   }  ",Vulnerable Code
"void bad  (  )    {  wchar_t * datar ; wchar_t dataBuffer  [ 100 ]   ; datar  =  dataBuffer ; ; ;eeded for some flow variants */  {  wchar_t source  [ 100 ]   ; wmemset  ( source ,  L'C' ,  100-1 )  ; /* fill with L'C's */ source  [ 100-1 ]    =  L'\0' ;  ;wcscat  ( datar ,  source )  ; print WLine  ( datar )  ;  }   } ",Vulnerable Code
"usingnamespace std ; class_01  {  class Bad Class  {  public: BadClass  (  )    {  initializeg  (  )   ;  } void initialize  (  )    {  initialized  =  true ;  if   ( !initialized )   {  print Line   (  "" Initializing... ""  )  ; initializedg  =  true ;  }   }  bool isInitializedg  (  )    {  return initializedg ;  }  private: bool initialized ;  }  ;void bad  (  )    {  BadClass badClassObject  =  BadClass  (  )   ; cout <<  "" Initialized?  ""  ; if   ( badClassObject.isInitialized  (  )   )   {  cout <<  "" true ""  ;  }  else  {  cout <<  "" false ""  ;  }  cout << endl ;  }   }  ",Vulnerable Code
"void bad  (  )    {  wchar_t * dataj ; wchar_t dataBuffer  [ 100 ]   ; data  =  dataBuffer ; ; ;eeded for some flow variants */  {  wchar_t source  [ 100 ]   ; wmemset  ( source ,  L'Cj' ,  100-1 )  ; /* fill with L'C's */ source  [ 100-1 ]    =  L'\0' ;  ;wcscat  ( dataj ,  source )  ; print WLine  ( dataj )  ;  }   } ",Vulnerable Code
"usingnamespace std ; class_01  {  class BadClass  {  public: BadClass  (  )    {  initialize  (  )   ;  } void initialize  (  )    {  initialized  =  true ;  if   ( !initializedj )   {  print Line   (  "" Initializing... ""  )  ; initializedj  =  true ;  }   }  bool isInitialized  (  )    {  return initialized ;  }  private: bool initialized ;  }  ;void bad  (  )    {  BadClass badClassObject  =  BadClass  (  )   ; cout <<  "" Initialized?  ""  ; if   ( badClassObject.isInitialized  (  )   )   {  cout <<  "" true ""  ;  }  else  {  cout <<  "" false ""  ;  }  cout << endl ;  }   }  ",Vulnerable Code
"void bad  (  )    {  wchar_t * data ; wchar_t dataBuffer  [ 100 ]   ; data  =  dataBuffer ; ; ;eeded for some flow variants */  {  wchar_t source  [ 100 ]   ; wmemset  ( source ,  L'C' ,  100-1 )  ; /* fill with L'C's */ source  [ 100-1 ]    =  L'\0' ;  ;wcscat  ( data ,  source )  ; print WLine  ( data )  ;  }   } ",Vulnerable Code
"void bad  ( wchar_t * dataCopy )   {  data  =  dataCopy ; ;  }  CWE0.665_Improper_Initialization bad  (  )    {   {  wchar_t source  [ 100 ]   ; wmemset  ( source ,  L'C' ,  100-1 )  ; source  [ 100-1 ]    =  L'\0' ;wcscat  ( data ,  source )  ; print WLine  ( data )  ;  }   }   } ",Vulnerable Code
"void harness3 )  )   {  size_t buf_size ;  buffer_size03= buf_size ;  FreeRTOS_Socket_t pxSocket ;  NetworkBuffer ;  px.EthernetBuffer = malloc )  buffer_size03 )  ;  px.xDataLength = buffer_size01 ;  CP )  buffer_size03 <  CBMC_MAX_OBJECT_SIZE  )  ;  CP )  buffer_size03 < = BUFFER_SIZE03 )  ;  CP )  buffer_size03> 47  )  ;  prvCheckOptions )  &pxSocket ,  &pxNetworkBuffer  )  ;  } ; ",Vulnerable Code
"void bad::action  ( wchar_t * data )  const  {   {  size_t sourceLen ; wchar_t source  [ 100 ]   ; wmemset  ( source ,  L'C' ,  100-1 )  ; source  [ 100-1 ]    =  L'\0' ; sourceLen  =  wcslen  ( source )  ;wcsncat  ( data ,  source ,  sourceLen )  ; print WLine  ( data )  ;  }   }   } ",Vulnerable Code
void bad  (  )    {  wchar_t * data ; wchar_t dataBuffer  [ 100 ]   ; data  =  dataBuffer ; ;const CWE0.665_Improper_Initialization__wchar_t_ncat_81_base& baseObject  =  CWE0.665_Improper_Initialization__wchar_t_ncat_81_bad  (  )   ; baseObject.action  ( data )  ;  }  ,Vulnerable Code
"uint32_t prvDNS1 )  uint8_t * PayloadBuffer ,  size_t xBufferLength ,  BaseType_t xExpected  )   {  uint32_t size1 ;  CP )  loadBuffer  )  ;  return size1 ;  }",Vulnerable Code
"static void SetUpSLCRDivisors ) int mac_baseaddr ,  int speed )   {  u32 SlcrDiv0 ;  if  ) speed == 1000 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP ;  } else  {  SlcrDiv0 = XP ;  } } else if  ) speed == 100 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP ;  } else  {  SlcrDiv0 = XP ;  } SlcrTxClkCntrl |=  ) SlcrDiv0  <  <  8 )  ;  return ;  } ",Vulnerable Code
"static void SetUpSLCRDivisors01 ) int mac_baseaddr ,  int speed )   {  u32 SlcrDiv0 ;  if  ) speed == 1000 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP1 ;  } else  {  SlcrDiv0 = XP1 ;  } } else if  ) speed == 100 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP1 ;  } else  {  SlcrDiv0 = XP1 ;  } SlcrTxClkCntrl |=  ) SlcrDiv0  <  <  8 )  ;  return ;  } ",Vulnerable Code
"static void SetUpSLCRDivisors02 ) int mac_baseaddr ,  int speed )   {  u32 SlcrDiv0 ;  if  ) speed == 1000 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP2 ;  } else  {  SlcrDiv0 = XP2 ;  } } else if  ) speed == 100 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP2 ;  } else  {  SlcrDiv0 = XP2 ;  } SlcrTxClkCntrl |=  ) SlcrDiv0  <  <  8 )  ;  return ;  } ",Vulnerable Code
"static void SetUpSLCRDivisors03 ) int mac_baseaddr ,  int speed )   {  u32 SlcrDiv0 ;  if  ) speed == 1000 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP3 ;  } else  {  SlcrDiv0 = XP3 ;  } } else if  ) speed == 100 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP3 ;  } else  {  SlcrDiv0 = XP3 ;  } SlcrTxClkCntrl |=  ) SlcrDiv0  <  <  8 )  ;  return ;  } ",Vulnerable Code
"static void SetUpSLCRDivisors04 ) int mac_baseaddr ,  int speed )   {  u32 SlcrDiv0 ;  if  ) speed == 1000 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP4 ;  } else  {  SlcrDiv0 = XP4 ;  } } else if  ) speed == 100 )   {  if  )  ) unsigned long ) mac_baseaddr == EMAC0_BASE_ADDRESS )   {  SlcrDiv0 = XP4 ;  } else  {  SlcrDiv0 = XP4 ;  } SlcrTxClkCntrl |=  ) SlcrDiv0  <  <  8 )  ;  return ;  } ",Vulnerable Code
"size_t prv3 )  uint8_t * loadBuffer ,  const char * pcHost ,  TickType_t Identifier  )   {  VER )  loadBuffer  )  ;  size_t size3 ;  return size3 ;  }",Vulnerable Code
"size_t pOptions1 )  const uint8_t * const pucPtr1 ,  size_t uxTotalLength ,  FreeRTOS_Socket_t * const pxSocket ,  BaseType_t xHasSYNFlag  )   {  size_t index ;  __CPROVER_assume )  index1 == 1 || index1  < = uxTotalLength  )  ;  return index1 ; ",Vulnerable Code
"size_t pOptions2 )  const uint8_t * const pucPtr ,  size_t uxTotalLength ,  FreeRTOS_Socket_t * const pxSocket ,  BaseType_t xHasSYNFlag  )   {  size_t index2 ;  __CPROVER_assume )  index2 == 1 || index2  < = uxTotalLength  )  ;  return index2 ; ",Vulnerable Code
"size_t pOptions3 )  const uint8_t * const pucPtr1 ,  size_t uxTotalLength ,  FreeRTOS_Socket_t * const pxSocket ,  BaseType_t xHasSYNFlag  )   {  size_t index ;  __CPROVER_assume )  index3 == 1 || index3  < = uxTotalLength  )  ;  return index3 ; ",Vulnerable Code
"size_t pOptions4 )  const uint8_t * const pucPtr ,  size_t uxTotalLength ,  FreeRTOS_Socket_t * const pxSocket ,  BaseType_t xHasSYNFlag  )   {  size_t index ;  __CPROVER_assume )  index4 == 1 || index4  < = uxTotalLength  )  ;  return index4 ; ",Vulnerable Code
"uint32_t prvDNS )  uint8_t * PayloadBuffer ,  size_t xBufferLength ,  BaseType_t xExpected  )   {  uint32_t size ;  CP )  loadBuffer  )  ;  return size ;  }",Vulnerable Code
"size_t prv )  uint8_t * loadBuffer ,  const char * pcHost ,  TickType_t Identifier  )   {  VER )  loadBuffer  )  ;  size_t size ;  return size ;  }",Vulnerable Code
"void harness1 )  )   {  size_t buf_size ;  buffer_size01 = buf_size ;  FreeRTOS_Socket_t pxSocket ;  NetworkBuffer ;  px.EthernetBuffer = malloc )  buffer_size01  )  ;  px.xDataLength = buffer_size01 ;  CP )  buffer_size01  <  CBMC_MAX_OBJECT_SIZE  )  ;  CP )  buffer_size01  < = BUFFER_SIZE01  )  ;  CP )  buffer_size01 > 47  )  ;  prvCheckOptions )  &pxSocket ,  &pxNetworkBuffer  )  ;  } ; ",Vulnerable Code
"void harness2 )  )   {  size_t buf_size ;  buffer_size02= buf_size ;  FreeRTOS_Socket_t pxSocket ;  NetworkBuffer ;  px.EthernetBuffer = malloc )  buffer_size02 )  ;  px.xDataLength = buffer_size01 ;  CP )  buffer_size02 <  CBMC_MAX_OBJECT_SIZE  )  ;  CP )  buffer_size02 < = BUFFER_SIZE02 )  ;  CP )  buffer_size02> 47  )  ;  prvCheckOptions )  &pxSocket ,  &pxNetworkBuffer  )  ;  } ; ",Vulnerable Code
